,movieId,title,genres,year
7441,7728,"postman always rings twice, the","['Crime', 'Drama', 'Film-Noir', 'Thriller']",1946
7442,7730,matinee,"['Comedy', 'Drama']",1993
7443,7738,that's the way i like it (a.k.a. forever fever),"['Comedy', 'Drama', 'Romance']",1998
7444,7739,virtual sexuality,"['Comedy', 'Drama']",1999
7445,7742,baxter,"['Drama', 'Horror']",1989
7446,7743,explorers,"['Adventure', 'Children', 'Sci-Fi']",1985
7447,7745,"scent of green papaya, the (mùi du du xhan - l'odeur de la papaye verte)",['Drama'],1993
7448,7748,pierrot le fou,"['Crime', 'Drama']",1965
7449,7749,weekend (a.k.a. le week-end) (week end),['Drama'],1967
7450,7750,"hundred and one nights, a (cent et une nuits de simon cinéma, les)",['Comedy'],1995
7451,7751,strange cargo,['Drama'],1940
7452,7752,seven girlfriends,"['Comedy', 'Romance']",1999
7453,7753,tuesdays with morrie,['Drama'],1999
7454,7754,temptation of a monk (you seng),"['Action', 'Adventure', 'Drama', 'Romance']",1993
7455,7756,alexander nevsky (aleksandr nevskiy),"['Action', 'Drama', 'War']",1938
7456,7757,jason and the argonauts,"['Action', 'Adventure', 'Fantasy']",1963
7457,7758,same old song (on connaît la chanson),"['Comedy', 'Drama', 'Musical']",1997
7458,7759,nostalghia,['Drama'],1983
7459,7761,"soft skin, the (la peau douce)",['Drama'],1964
7460,7762,"tinker, tailor, soldier, spy","['Drama', 'Thriller']",1979
7461,7763,winter sleepers (winterschläfer),"['Drama', 'Romance']",2000
7462,7764,"driller killer, the","['Drama', 'Horror']",1979
7463,7765,perfectly normal,['Comedy'],1990
7464,7766,throne of blood (kumonosu jô),"['Action', 'Drama', 'Thriller', 'War']",1957
7465,7767,"best of youth, the (la meglio gioventù)",['Drama'],2003
7466,7768,guncrazy,"['Crime', 'Drama', 'Romance', 'Thriller']",1992
7467,7769,legend of the village warriors (bangrajan),"['Action', 'Drama', 'War']",2000
7468,7770,treasure island,['Adventure'],1990
7469,7771,zorba the greek (alexis zorbas),"['Adventure', 'Drama']",1964
7470,7772,undercurrent,"['Film-Noir', 'Thriller']",1946
7471,7773,"bang, bang, you're dead",['Drama'],2002
7472,7774,my side of the mountain,"['Adventure', 'Children']",1969
7473,7775,"thin blue lie, the",['Drama'],2000
7474,7778,"unsaid, the","['Crime', 'Drama', 'Mystery']",2001
7475,7781,twister,['Comedy'],1990
7476,7782,sniper,"['Action', 'Drama']",1993
7477,7783,don't tell anyone (no se lo digas a nadie),"['Comedy', 'Drama']",1998
7478,7784,ghost in the machine,"['Horror', 'Sci-Fi', 'Thriller']",1993
7479,7785,"time for drunken horses, a (zamani barayé masti asbha)",['Drama'],2000
7480,7786,genghis blues,['Documentary'],1999
7481,7787,to hell and back,"['Action', 'Drama', 'War']",1955
7482,7789,"11'09""01 - september 11",['Drama'],2002
7483,7790,"bon voyage, charlie brown (and don't come back!)","['Animation', 'Children', 'Comedy']",1980
7484,7791,internal affairs,"['Crime', 'Thriller']",1990
7485,7792,"parallax view, the",['Thriller'],1974
7486,7802,"warriors, the","['Action', 'Adventure', 'Crime', 'Thriller']",1979
7487,7808,mayerling,"['Drama', 'Romance']",1968
7488,7809,ambush (rukajärven tie),"['Drama', 'Romance', 'War']",1999
7489,7810,babylon 5: a call to arms,"['Adventure', 'Sci-Fi']",1999
7490,7811,babylon 5: the river of souls,"['Drama', 'Sci-Fi']",1998
7491,7812,babylon 5: thirdspace,"['Drama', 'Sci-Fi']",1998
7492,7813,fm,['Drama'],1978
7493,7814,waterloo,"['Action', 'Drama', 'War']",1970
7494,7815,true stories,"['Comedy', 'Musical']",1986
7495,7816,north beach,"['Comedy', 'Drama']",2000
7496,7817,zardoz,"['Fantasy', 'Sci-Fi']",1974
7497,7818,school for scoundrels,['Comedy'],1960
7498,7820,"virgin spring, the (jungfrukällan)","['Crime', 'Drama']",1960
7499,7821,ice-cold in alex,"['Adventure', 'Drama', 'War']",1958
7500,7822,mogambo,"['Adventure', 'Drama', 'Romance']",1953
7501,7823,demon lover diary,['Documentary'],1980
7502,7824,second skin (segunda piel),"['Drama', 'Romance']",1999
7503,7825,victory,['Drama'],1995
7504,7826,"secret life of walter mitty, the","['Comedy', 'Romance', 'Thriller']",1947
7505,7827,cypher,"['Action', 'Sci-Fi', 'Thriller']",2002
7506,7828,"rack, the","['Drama', 'War']",1956
7507,7831,another thin man,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Romance']",1939
7508,7832,"thin man goes home, the","['Comedy', 'Crime', 'Mystery']",1945
7509,7833,shadow of the thin man,"['Comedy', 'Crime', 'Mystery']",1941
7510,7834,after the thin man,"['Comedy', 'Crime', 'Mystery', 'Romance']",1936
7511,7835,song of the thin man,"['Comedy', 'Crime', 'Drama', 'Musical', 'Mystery', 'Romance']",1947
7512,7836,woodstock,"['Documentary', 'Musical']",1970
7513,7837,36 fillette,"['Drama', 'Romance']",1988
7514,7838,"internecine project, the","['Action', 'Thriller']",1974
7515,7839,love crazy,['Comedy'],1941
7516,7840,gunga din,"['Adventure', 'Comedy', 'War']",1939
7517,7841,children of dune,"['Fantasy', 'Sci-Fi']",2003
7518,7842,dune,"['Drama', 'Fantasy', 'Sci-Fi']",2000
7519,7843,lammbock,['Comedy'],2001
7520,7844,"legend, the (legend of fong sai-yuk, the) (fong sai yuk)","['Action', 'Comedy']",1993
7521,7845,tremors ii: aftershocks,"['Comedy', 'Horror', 'Sci-Fi']",1996
7522,7846,tremors 3: back to perfection,"['Comedy', 'Horror', 'Sci-Fi']",2001
7523,7847,"peanut butter solution, the","['Children', 'Fantasy']",1985
7524,7850,hallelujah i'm a bum,['Musical'],1933
7525,7872,getting it right,"['Comedy', 'Drama']",1989
7526,7878,straight to hell,"['Comedy', 'Crime', 'Western']",1987
7527,7879,notorious c.h.o.,['Comedy'],2002
7528,7880,friday night (vendredi soir),['Drama'],2002
7529,7881,white zombie,['Horror'],1932
7530,7882,the plague of the zombies,['Horror'],1966
7531,7883,i walked with a zombie,"['Drama', 'Horror']",1943
7532,7884,highway 61,['Comedy'],1991
7533,7885,"vampire lovers, the",['Horror'],1970
7534,7886,countess dracula,['Horror'],1972
7535,7887,"cheerleaders, the",['Comedy'],1973
7536,7888,how to succeed in business without really trying,"['Comedy', 'Musical']",1967
7537,7889,pat garrett and billy the kid,['Western'],1973
7538,7890,the left handed gun,"['Crime', 'Drama', 'Western']",1958
7539,7891,"last man on earth, the (ultimo uomo della terra, l')","['Drama', 'Horror', 'Sci-Fi']",1964
7540,7892,"street fighter, the (gekitotsu! satsujin ken)",['Action'],1974
7541,7893,return of the street fighter (satsujin ken 2),"['Action', 'Crime', 'Drama']",1974
7542,7894,"duck, you sucker (a.k.a. fistful of dynamite, a) (giù la testa)","['Action', 'Adventure', 'War', 'Western']",1971
7543,7895,bring me the head of alfredo garcia,"['Crime', 'Drama', 'Thriller']",1974
7544,7896,ride the high country,"['Adventure', 'Drama', 'Western']",1962
7545,7897,"ballad of cable hogue, the","['Comedy', 'Western']",1970
7546,7898,junior bonner,"['Comedy', 'Drama', 'Western']",1972
7547,7899,master of the flying guillotine (du bi quan wang da po xue di zi),['Action'],1975
7548,7900,frankenstein must be destroyed,"['Drama', 'Horror', 'Sci-Fi']",1969
7549,7901,"haunted palace, the",['Horror'],1963
7550,7912,finder's fee,"['Drama', 'Thriller']",2001
7551,7913,"whip and the body, the (frusta e il corpo, la)",['Horror'],1963
7552,7914,berlin: symphony of a great city (berlin: die sinfonie der großstadt),['Documentary'],1927
7553,7915,samurai fiction (sf: episode one),"['Action', 'Adventure', 'Comedy']",1998
7554,7916,gidget,['Comedy'],1959
7555,7917,wild in the streets,"['Drama', 'Horror', 'Sci-Fi']",1968
7556,7918,"indian runner, the",['Drama'],1991
7557,7919,drunken angel (yoidore tenshi),"['Drama', 'Film-Noir']",1948
7558,7920,desperate living,"['Comedy', 'Crime']",1977
7559,7921,"devil's rain, the",['Horror'],1975
7560,7922,"valachi papers,the","['Crime', 'Drama']",1972
7561,7923,rolling thunder,"['Action', 'Drama']",1977
7562,7924,stray dog (nora inu),"['Drama', 'Film-Noir', 'Thriller']",1949
7563,7925,"hidden fortress, the (kakushi-toride no san-akunin)","['Action', 'Adventure']",1958
7564,7926,high and low (tengoku to jigoku),"['Crime', 'Drama', 'Film-Noir', 'Thriller']",1963
7565,7928,after the rehearsal (efter repetitionen),['Drama'],1984
7566,7930,"people under the stairs, the","['Horror', 'Mystery', 'Thriller']",1991
7567,7931,my new gun,['Comedy'],1992
7568,7932,dark days,['Documentary'],2000
7569,7933,"night in casablanca, a",['Comedy'],1946
7570,7934,zelig,['Comedy'],1983
7571,7935,face to face (ansikte mot ansikte),"['Drama', 'Fantasy', 'Horror', 'Mystery']",1976
7572,7936,shame (skammen),"['Drama', 'War']",1968
7573,7937,"silence, the (tystnaden)",['Drama'],1963
7574,7938,winter light (nattvardsgästerna),['Drama'],1963
7575,7939,through a glass darkly (såsom i en spegel),['Drama'],1961
7576,7940,the magician,['Drama'],1958
7577,7941,smiles of a summer night (sommarnattens leende),"['Comedy', 'Romance']",1955
7578,7942,summer with monika (sommaren med monika),"['Drama', 'Romance']",1953
7579,7943,"killers, the","['Crime', 'Film-Noir']",1946
7580,7944,"night of the iguana, the","['Drama', 'Thriller']",1964
7581,7945,freud: the secret passion,['Drama'],1962
7582,7946,reflections in a golden eye,['Drama'],1967
7583,7947,under the volcano,['Drama'],1984
7584,7948,wise blood,"['Comedy', 'Drama']",1979
7585,7949,"yakuza, the",['Drama'],1975
7586,7950,"better place, a",['Drama'],1997
7587,7951,nightbreed,"['Fantasy', 'Horror']",1990
7588,7952,beyond the door ii (schock) (shock) (suspense),['Horror'],1977
7589,7953,rabid dogs,"['Crime', 'Drama', 'Thriller']",1974
7590,7954,"baron blood (orrori del castello di norimberga, gli)",['Horror'],1972
7591,7958,bloody mama,"['Crime', 'Drama']",1970
7592,7959,"trip, the",['Drama'],1967
7593,7976,ken park,['Drama'],2002
7594,7979,monterey pop,"['Documentary', 'Musical']",1968
7595,7980,"bridge too far, a","['Action', 'Drama', 'War']",1977
7596,7981,infernal affairs (mou gaan dou),"['Crime', 'Drama', 'Thriller']",2002
7597,7982,"tale of two sisters, a (janghwa, hongryeon)","['Drama', 'Horror', 'Mystery', 'Thriller']",2003
7598,7983,broadway danny rose,['Comedy'],1984
7599,7984,from beyond,"['Horror', 'Sci-Fi']",1986
7600,7985,the wonderful ice cream suit,"['Children', 'Comedy', 'Fantasy']",1998
7601,7986,robot jox,['Sci-Fi'],1990
7602,7987,dolls,['Horror'],1987
7603,7988,space truckers,"['Comedy', 'Sci-Fi']",1996
7604,7989,not of this earth,['Sci-Fi'],1988
7605,7990,rock 'n' roll high school,"['Comedy', 'Musical']",1979
7606,7991,death race 2000,"['Action', 'Sci-Fi']",1975
7607,7992,cockfighter,['Drama'],1974
7608,7993,"bucket of blood, a","['Comedy', 'Horror']",1959
7609,7994,"premature burial, the",['Horror'],1962
7610,7995,"wild angels, the","['Action', 'Drama']",1966
7611,8003,bedlam,"['Drama', 'Horror']",1946
7612,8004,planet of the vampires (terrore nello spazio),"['Horror', 'Sci-Fi']",1965
7613,8007,pure country,"['Drama', 'Musical', 'Romance']",1992
7614,8008,brigadoon,"['Fantasy', 'Musical', 'Romance']",1954
7615,8009,marjorie morningstar,['Drama'],1958
7616,8010,"power of one, the",['Drama'],1992
7617,8011,"weather underground, the",['Documentary'],2002
7618,8012,kikujiro (kikujirô no natsu),"['Comedy', 'Drama']",1999
7619,8013,i'm with lucy,"['Comedy', 'Romance']",2002
7620,8014,"spring, summer, fall, winter... and spring (bom yeoreum gaeul gyeoul geurigo bom)",['Drama'],2003
7621,8015,"phantom tollbooth, the","['Adventure', 'Animation', 'Children', 'Fantasy']",1970
7622,8016,"getaway, the","['Action', 'Crime', 'Drama', 'Thriller']",1972
7623,8017,10 rillington place,"['Crime', 'Drama', 'Thriller']",1971
7624,8019,dark water (honogurai mizu no soko kara),"['Drama', 'Horror', 'Mystery', 'Thriller']",2002
7625,8024,"thing called love, the","['Comedy', 'Drama', 'Romance']",1993
7626,8025,the thief,['Drama'],1997
7627,8033,how to steal a million,"['Comedy', 'Crime', 'Romance']",1966
7628,8035,"stendhal syndrome, the (sindrome di stendhal, la)","['Crime', 'Horror', 'Thriller']",1996
7629,8037,non-stop,"['Action', 'Comedy', 'Crime']",1996
7630,8038,manslaughter,['Drama'],1922
7631,8039,support your local sheriff!,"['Comedy', 'Western']",1969
7632,8040,brain donors,['Comedy'],1992
7633,8041,passed away,['Comedy'],1992
7634,8042,mean streets,"['Crime', 'Drama']",1973
7635,8043,jack the bear,"['Comedy', 'Drama']",1993
7636,8044,i am a fugitive from a chain gang,"['Crime', 'Drama', 'Film-Noir']",1932
7637,8045,hamburger hill,"['Action', 'Drama', 'War']",1987
7638,8055,"last broadcast, the","['Horror', 'Mystery', 'Thriller']",1998
7639,8056,harper,"['Crime', 'Drama', 'Mystery']",1966
7640,8057,sweet bird of youth,['Drama'],1962
7641,8062,dahmer,"['Drama', 'Horror', 'Thriller']",2002
7642,8063,paradise,['Drama'],1991
7643,8068,sundays and cybele (les dimanches de ville d'avray),['Drama'],1962
7644,8069,comes a horseman,"['Drama', 'Romance', 'Western']",1978
7645,8070,grill point (halbe treppe),['Drama'],2002
7646,8092,frankenstein unbound,"['Drama', 'Horror', 'Sci-Fi']",1990
7647,8093,shiri (swiri),"['Action', 'Drama', 'Romance', 'Thriller']",1999
7648,8094,bad day at black rock,"['Drama', 'Thriller', 'Western']",1955
7649,8095,"cucaracha, la",['Thriller'],1998
7650,8117,in china they eat dogs (i kina spiser de hunde),"['Action', 'Comedy']",1999
7651,8118,delta force 2 (delta force 2: the colombian connection),"['Action', 'Adventure', 'Thriller', 'War']",1990
7652,8119,crossroads,['Drama'],1986
7653,8120,29th street,"['Comedy', 'Drama']",1991
7654,8121,"seducing doctor lewis (grande séduction, la)",['Comedy'],2003
7655,8122,city limits,"['Action', 'Sci-Fi']",1984
7656,8123,sammy and rosie get laid,"['Comedy', 'Drama']",1987
7657,8124,leaving normal,"['Comedy', 'Drama']",1992
7658,8125,sunrise: a song of two humans,"['Drama', 'Romance']",1927
7659,8126,shock corridor,['Drama'],1963
7660,8127,"first $20 million is always the hardest, the",['Comedy'],2002
7661,8128,au revoir les enfants,['Drama'],1987
7662,8129,sex: the annabel chong story,['Documentary'],1999
7663,8130,"girl next door, the",['Documentary'],1999
7664,8131,pursuit of happiness,"['Comedy', 'Romance']",2001
7665,8132,gladiator,"['Action', 'Drama']",1992
7666,8133,"inheritance, the (arven)",['Drama'],2003
7667,8134,wonderful days (a.k.a. sky blue),"['Animation', 'Sci-Fi']",2003
7668,8136,indestructible man,"['Crime', 'Horror', 'Sci-Fi']",1956
7669,8137,"wasp woman, the","['Horror', 'Sci-Fi']",1959
7670,8138,attack of the giant leeches,"['Horror', 'Sci-Fi']",1959
7671,8139,deranged,"['Horror', 'Thriller']",1974
7672,8140,the cruel sea,"['Drama', 'War']",1953
7673,8141,sodom and gomorrah,"['Adventure', 'Drama']",1962
7674,8142,dead or alive: hanzaisha,"['Action', 'Crime']",1999
7675,8143,lola montès,['Drama'],1955
7676,8147,charly,"['Drama', 'Sci-Fi']",1968
7677,8148,twice upon a time,"['Animation', 'Fantasy']",1983
7678,8149,"atlantis, the lost continent","['Adventure', 'Sci-Fi']",1961
7679,8153,lust for life,['Drama'],1956
7680,8154,"dolce vita, la",['Drama'],1960
7681,8157,jin roh: the wolf brigade (jin-rô),"['Animation', 'Fantasy', 'Thriller']",1998
7682,8158,rush,"['Crime', 'Drama']",1991
7683,8167,captain blood,"['Action', 'Adventure', 'Romance']",1935
7684,8168,"lift, de","['Horror', 'Thriller']",1983
7685,8169,*batteries not included,"['Children', 'Comedy', 'Fantasy', 'Sci-Fi']",1987
7686,8183,educating rita,"['Comedy', 'Drama']",1983
7687,8187,on moonlight bay,"['Comedy', 'Musical']",1951
7688,8188,sansho the bailiff (sanshô dayû),['Drama'],1954
7689,8189,zazie dans le métro,['Comedy'],1960
7690,8190,"americanization of emily, the","['Comedy', 'Drama', 'War']",1964
7691,8191,anne of the thousand days,['Drama'],1969
7692,8194,baby doll,['Drama'],1956
7693,8195,"avventura, l' (adventure, the)","['Drama', 'Mystery', 'Romance']",1960
7694,8196,beyond the valley of the dolls,"['Comedy', 'Horror']",1970
7695,8197,hiroshima mon amour,"['Drama', 'Romance', 'War']",1959
7696,8198,"1000 eyes of dr. mabuse, the (die 1000 augen des dr. mabuse)","['Crime', 'Horror', 'Mystery', 'Thriller']",1960
7697,8199,ugetsu (ugetsu monogatari),"['Drama', 'Thriller']",1953
7698,8201,at play in the fields of the lord,['Drama'],1991
7699,8202,"golden coach, the (le carrosse d'or)","['Comedy', 'Drama', 'Romance']",1953
7700,8203,"war is over, the (guerre est finie, la)",['Drama'],1966
7701,8206,mystery of the wax museum,['Horror'],1933
7702,8207,"day of the jackal, the","['Crime', 'Thriller']",1973
7703,8208,"razor's edge, the",['Drama'],1946
7704,8220,"walking dead, the","['Crime', 'Horror', 'Sci-Fi']",1936
7705,8221,war of the buttons,"['Adventure', 'Children', 'Drama']",1994
7706,8222,"other, the","['Drama', 'Horror', 'Mystery', 'Thriller']",1972
7707,8224,"dexter the dragon & bumble the bear (a.k.a. dragon that wasn't (or was he?), the) (als je begrijpt wat ik bedoel)","['Animation', 'Children', 'Fantasy']",1983
7708,8225,night of the living dead,['Horror'],1990
7709,8227,drums along the mohawk,"['Adventure', 'War', 'Western']",1939
7710,8228,"maltese falcon, the (a.k.a. dangerous female)",['Mystery'],1931
7711,8232,i love you again,"['Comedy', 'Drama']",1940
7712,8235,safety last!,"['Action', 'Comedy', 'Romance']",1923
7713,8236,while the city sleeps,"['Drama', 'Film-Noir']",1956
7714,8237,"way ahead, the (a.k.a. the immortal battalion)","['Drama', 'War']",1944
7715,8238,little murders,"['Comedy', 'Crime']",1971
7716,8239,viridiana,"['Comedy', 'Drama']",1961
7717,8240,totally f***ed up,['Drama'],1993
7718,8241,masterminds,"['Action', 'Comedy', 'Thriller']",1997
7719,8252,you're a big boy now,"['Comedy', 'Drama']",1966
7720,8253,lupin iii: the castle of cagliostro (rupan sansei: kariosutoro no shiro),"['Action', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Mystery']",1979
7721,8254,arizona dream,"['Comedy', 'Drama', 'Fantasy', 'Romance']",1993
7722,8255,chaos (kaosu),"['Crime', 'Mystery', 'Thriller']",1999
7723,8256,queen christina,"['Drama', 'Romance']",1933
7724,8257,battleground,"['Action', 'Drama', 'War']",1949
7725,8258,citizen toxie: the toxic avenger iv,"['Action', 'Comedy', 'Horror']",2000
7726,8259,hooper,"['Action', 'Comedy']",1978
7727,8260,"crazy stranger, the (gadjo dilo)","['Comedy', 'Drama']",1997
7728,8261,3 women (three women),['Drama'],1977
7729,8262,"green pastures, the",['Drama'],1936
7730,8263,take me out to the ball game,"['Comedy', 'Musical', 'Romance']",1949
7731,8264,grey gardens,['Documentary'],1975
7732,8265,frogs,"['Drama', 'Horror', 'Mystery', 'Thriller']",1972
7733,8266,purple rain,"['Drama', 'Musical']",1984
7734,8267,signs of life (lebenszeichen),['Drama'],1968
7735,8268,point of no return,"['Action', 'Thriller']",1993
7736,8269,short time,['Comedy'],1990
7737,8270,"hairdresser's husband, the (le mari de la coiffeuse)","['Comedy', 'Drama', 'Romance']",1990
7738,8272,cromwell,['Drama'],1970
7739,8273,"tale of ham and passion, a (jamón, jamón)","['Comedy', 'Drama', 'Romance']",1992
7740,8275,college,['Comedy'],1927
7741,8290,mitchell,"['Action', 'Crime']",1975
7742,8291,agatha christie's 'ten little indians' (ten little indians) (and then there were none),['Mystery'],1965
7743,8292,hakuchi,"['Crime', 'Drama', 'Romance']",1951
7744,8293,used people,"['Comedy', 'Drama']",1992
7745,8294,"swan, the","['Comedy', 'Drama', 'Romance']",1956
7746,8295,"most dangerous game, the","['Adventure', 'Mystery', 'Thriller']",1932
7747,8302,"front page, the","['Comedy', 'Drama', 'Romance']",1931
7748,8327,dolls,"['Drama', 'Romance']",2002
7749,8329,three came home,"['Drama', 'War']",1950
7750,8330,our man in havana,"['Comedy', 'Drama', 'Thriller']",1959
7751,8331,"man who came to dinner, the",['Comedy'],1942
7752,8332,sunday bloody sunday,['Drama'],1971
7753,8334,"cowboys, the",['Western'],1972
7754,8335,make way for tomorrow,['Drama'],1937
7755,8336,"major and the minor, the","['Comedy', 'Romance']",1942
7756,8337,"caine mutiny, the","['Drama', 'War']",1954
7757,8338,black narcissus,['Drama'],1947
7758,8339,damn the defiant! (h.m.s. defiant),"['Adventure', 'Drama']",1962
7759,8340,escape from alcatraz,"['Drama', 'Thriller']",1979
7760,8341,oliver twist,"['Adventure', 'Crime', 'Drama']",1948
7761,8359,skokie ,['Drama'],1981
7762,8360,shrek 2,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical', 'Romance']",2004
7763,8361,"day after tomorrow, the","['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",2004
7764,8362,raising helen,"['Comedy', 'Drama', 'Romance']",2004
7765,8363,soul plane,['Comedy'],2004
7766,8364,baadasssss! (how to get the man's foot outta your ass),['Drama'],2003
7767,8365,"mother, the",['Drama'],2003
7768,8366,saved!,"['Comedy', 'Drama']",2004
7769,8367,"time of the wolf, the (le temps du loup)",['Drama'],2003
7770,8368,harry potter and the prisoner of azkaban,"['Adventure', 'Fantasy', 'IMAX']",2004
7771,8369,mindhunters,"['Action', 'Crime', 'Horror', 'Mystery', 'Thriller']",2004
7772,8370,"blind swordsman: zatoichi, the (zatôichi)","['Action', 'Comedy', 'Crime', 'Drama']",2003
7773,8371,"chronicles of riddick, the","['Action', 'Sci-Fi', 'Thriller']",2004
7774,8372,garfield: the movie,"['Animation', 'Children', 'Comedy']",2004
7775,8373,"stepford wives, the","['Comedy', 'Fantasy', 'Thriller']",2004
7776,8374,bright future (akarui mirai),['Drama'],2003
7777,8375,"hunting of the president, the",['Documentary'],2004
7778,8376,napoleon dynamite,['Comedy'],2004
7779,8377,city of joy,['Drama'],1992
7780,8378,"doctor, the",['Drama'],1991
7781,8379,"dresser, the",['Drama'],1983
7782,8380,father hood,['Comedy'],1993
7783,8381,for me and my gal,"['Drama', 'Musical', 'Romance']",1942
7784,8382,hello again,['Comedy'],1987
7785,8383,hope springs,"['Comedy', 'Romance']",2003
7786,8384,love finds andy hardy,"['Comedy', 'Romance']",1938
7787,8385,lover come back,"['Comedy', 'Romance']",1961
7788,8387,police academy: mission to moscow,"['Comedy', 'Crime']",1994
7789,8388,ring of bright water,"['Comedy', 'Drama']",1969
7790,8391,big wednesday,"['Comedy', 'Drama']",1978
7791,8392,fool for love,['Drama'],1985
7792,8393,give my regards to broad street,"['Drama', 'Musical']",1984
7793,8394,"hi-line, the",['Drama'],1999
7794,8395,"last of sheila, the","['Crime', 'Mystery', 'Thriller']",1973
7795,8397,"playboys, the","['Drama', 'Romance']",1992
7796,8398,star!,['Musical'],1968
7797,8399,we're not married!,"['Comedy', 'Romance']",1952
7798,8400,wish you were here,"['Comedy', 'Drama']",1987
7799,8401,"adventures of sherlock holmes, the","['Crime', 'Mystery', 'Thriller']",1939
7800,8402,book of love,"['Comedy', 'Romance']",1990
7801,8403,helen of troy,"['Action', 'Adventure', 'Drama', 'Romance', 'War']",1956
7802,8404,"hound of the baskervilles, the","['Crime', 'Mystery', 'Thriller']",1939
7803,8405,hour of the wolf (vargtimmen),"['Drama', 'Horror']",1968
7804,8407,"molly maguires, the",['Drama'],1970
7805,8410,suddenly,"['Crime', 'Drama', 'Film-Noir']",1954
7806,8411,urban ghost story,['Drama'],1998
7807,8420,possessed,"['Drama', 'Film-Noir']",1947
7808,8421,dying of laughter (muertos de risa),['Comedy'],1999
7809,8422,kings row,"['Drama', 'Romance']",1942
7810,8423,"kid brother, the","['Children', 'Comedy', 'Romance']",1927
7811,8424,"divorcee, the","['Drama', 'Romance']",1930
7812,8425,meet the applegates,['Comedy'],1991
7813,8426,robot carnival (roboto kânibauru),"['Animation', 'Comedy', 'Drama', 'Fantasy', 'Sci-Fi']",1987
7814,8427,americathon,"['Comedy', 'Sci-Fi']",1979
7815,8444,"chipmunk adventure, the","['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Musical']",1987
7816,8446,sands of iwo jima,"['Action', 'Drama', 'Romance', 'War']",1949
7817,8447,this island earth,['Sci-Fi'],1955
7818,8448,comdads (les compères),"['Comedy', 'Crime']",1983
7819,8450,anthony adverse,"['Adventure', 'Romance']",1936
7820,8451,blackboard jungle,['Drama'],1955
7821,8452,moment by moment,"['Drama', 'Romance']",1978
7822,8453,it had to be you,"['Comedy', 'Romance']",2000
7823,8454,luna papa,"['Comedy', 'Drama', 'Fantasy']",1999
7824,8455,"long way home, the",['Documentary'],1997
7825,8456,investigation of a citizen above suspicion (indagine su un cittadino al di sopra di ogni sospetto),"['Crime', 'Drama', 'Thriller']",1970
7826,8457,true love,['Comedy'],1989
7827,8458,to each his own,['Drama'],1946
7828,8459,"heiress, the","['Drama', 'Romance']",1949
7829,8460,state fair,"['Musical', 'Romance']",1945
7830,8461,dragon seed,['Drama'],1944
7831,8462,executive suite,['Drama'],1954
7832,8463,johnny belinda,['Drama'],1948
7833,8464,super size me,"['Comedy', 'Documentary', 'Drama']",2004
7834,8465,johnny eager,"['Crime', 'Drama', 'Film-Noir', 'Romance']",1942
7835,8469,none but the lonely heart,"['Drama', 'Romance']",1944
7836,8477,"pier, the (jetée, la)","['Romance', 'Sci-Fi']",1962
7837,8478,"distant voices, still lives",['Drama'],1988
7838,8480,"king of kings, the",['Drama'],1927
7839,8481,northwest passage,"['Action', 'Adventure', 'Drama', 'Romance', 'Thriller', 'Western']",1940
7840,8482,"picture of dorian gray, the","['Drama', 'Fantasy', 'Horror']",1945
7841,8483,"born losers, the","['Action', 'Drama', 'Thriller']",1967
7842,8484,"human condition i, the (ningen no joken i)","['Drama', 'War']",1959
7843,8485,samsara,"['Adventure', 'Drama', 'Romance']",2001
7844,8486,bachelor mother,"['Comedy', 'Romance']",1939
7845,8487,please don't eat the daisies,"['Children', 'Comedy', 'Musical']",1960
7846,8488,siddhartha,['Drama'],1972
7847,8491,white heat,"['Crime', 'Drama', 'Film-Noir']",1949
7848,8492,"christmas carol, a (scrooge)","['Drama', 'Fantasy']",1951
7849,8493,memphis belle,"['Action', 'Drama', 'War']",1990
7850,8494,"cincinnati kid, the",['Drama'],1965
7851,8495,animal factory,"['Crime', 'Drama']",2000
7852,8496,"panic in needle park, the","['Drama', 'Romance']",1971
7853,8499,pretty baby,['Drama'],1978
7854,8500,godzilla vs. mechagodzilla (gojira tai mekagojira),"['Action', 'Horror', 'Sci-Fi']",1974
7855,8501,"hitcher, the","['Action', 'Thriller']",1986
7856,8502,show boat,"['Drama', 'Musical', 'Romance']",1951
7857,8503,ivanhoe,"['Adventure', 'Drama', 'Romance']",1952
7858,8504,box of moon light,"['Comedy', 'Drama']",1996
7859,8505,"eel, the (unagi)","['Drama', 'Romance']",1997
7860,8506,fear x,"['Mystery', 'Thriller']",2003
7861,8507,freaks,"['Crime', 'Drama', 'Horror']",1932
7862,8511,"immigrant, the",['Comedy'],1917
7863,8512,silent movie,['Comedy'],1976
7864,8516,"matter of life and death, a (stairway to heaven)","['Drama', 'Fantasy', 'Romance']",1946
7865,8518,anna christie,['Drama'],1930
7866,8519,"bat people, the","['Comedy', 'Drama', 'Horror', 'Sci-Fi']",1974
7867,8520,deep cover,"['Action', 'Crime', 'Thriller']",1992
7868,8521,dr. jekyll and mr. hyde,"['Drama', 'Horror']",1931
7869,8522,my little chickadee,"['Comedy', 'Western']",1940
